date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,discretized_actual_productivity
1/31/2015,Quarter5,finishing,Saturday,4,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,10,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,1,0.75,0.020131629887727445,0.0,0.11904761904761905,0.0,0.0,0,0,15.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,9,0.75,0.020131629887727445,0.0,0.015873015873015876,0.0,0.0,0,0,2.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,12,0.75,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,5,0.7,0.020131629887727445,0.0,0.015873015873015876,0.0,0.0,0,0,2.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,7,0.7,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,8,0.65,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,11,0.65,0.020131629887727445,0.0,0.03968253968253969,0.0,0.0,0,0,5.0,0.971866667,High
1/31/2015,Quarter5,finishing,Saturday,6,0.6,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.971866667,High
1/31/2015,Quarter5,sewing,Saturday,10,0.8,0.3797909407665505,0.04797750378542072,0.4444444444444445,0.025833333333333333,0.0,0,0,56.0,0.920236905,High
1/31/2015,Quarter5,sewing,Saturday,4,0.8,0.3797909407665505,0.06164828033744322,0.4404761904761905,0.024444444444444446,0.0,0,0,57.5,0.900537069,High
1/31/2015,Quarter5,sewing,Saturday,9,0.75,0.5075493612078977,0.04650659744754489,0.45238095238095244,0.0225,0.0,0,0,57.0,0.850610526,High
1/31/2015,Quarter5,sewing,Saturday,1,0.75,0.38792102206736356,0.06467661691542288,0.46031746031746035,0.0225,0.0,0,0,58.0,0.850362069,High
1/31/2015,Quarter5,sewing,Saturday,12,0.75,0.23925667828106847,0.05200086523902228,0.2777777777777778,0.0125,0.0,0,0,35.0,0.750646667,Medium
1/31/2015,Quarter5,sewing,Saturday,5,0.7,0.9289585753000387,0.01189703655634869,0.3888888888888889,0.015555555555555555,0.0,0,0,59.0,0.656763743,Medium
1/31/2015,Quarter5,sewing,Saturday,11,0.65,0.3329461866047232,0.06099935107073329,0.4285714285714286,0.01361111111111111,0.0,0,0,54.0,0.650148148,Medium
1/31/2015,Quarter5,sewing,Saturday,6,0.6,0.30758807588075876,0.03426346528228423,0.2619047619047619,0.006388888888888889,0.0,0,0,33.0,0.600710606,Medium
1/31/2015,Quarter5,sewing,Saturday,7,0.7,0.39953542392566777,0.047674670127622755,0.4444444444444445,0.0,0.0,0,0,56.0,0.388830357,Low
1/31/2015,Quarter5,sewing,Saturday,8,0.5,0.39953542392566777,0.04918883841661259,0.4285714285714286,0.0,0.0,0,0,54.0,0.286984568,Low
2/1/2015,Quarter1,finishing,Sunday,8,0.65,0.024196670538133958,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,1.0115625,High
2/1/2015,Quarter1,sewing,Sunday,2,0.8,0.3797909407665505,0.06009085009733939,0.4563492063492064,0.03138888888888889,0.0,0,0,57.5,1.000671304,High
2/1/2015,Quarter1,sewing,Sunday,1,0.8,0.38792102206736356,0.0681375730045425,0.20238095238095238,0.03138888888888889,0.0,0,0,58.5,1.000402055,High
2/1/2015,Quarter1,finishing,Sunday,1,0.75,0.020131629887727445,0.0,0.1507936507936508,0.0,0.0,0,0,19.0,0.950438596,High
2/1/2015,Quarter1,sewing,Sunday,3,0.8,0.3797909407665505,0.048323599394332686,0.45238095238095244,0.027777777777777776,0.0,0,0,57.0,0.950185965,High
2/1/2015,Quarter1,finishing,Sunday,2,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.912766667,High
2/1/2015,Quarter1,finishing,Sunday,7,0.7,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0,0,18.0,0.892194444,High
2/1/2015,Quarter1,finishing,Sunday,10,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.8865,High
2/1/2015,Quarter1,sewing,Sunday,10,0.8,0.3797909407665505,0.05515898767034393,0.4444444444444445,0.020833333333333332,0.0,0,0,56.0,0.850532143,High
2/1/2015,Quarter1,sewing,Sunday,4,0.8,0.3797909407665505,0.06337875838200302,0.4642857142857143,0.016666666666666666,0.0,0,0,58.5,0.85011396,High
2/1/2015,Quarter1,finishing,Sunday,4,0.8,0.027100271002710022,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.845069444,High
2/1/2015,Quarter1,sewing,Sunday,9,0.75,0.5075493612078977,0.05515898767034393,0.46031746031746035,0.0125,0.0,0,0,58.0,0.750593103,Medium
2/1/2015,Quarter1,sewing,Sunday,12,0.75,0.23925667828106847,0.05489941596365996,0.09523809523809525,0.0125,0.0,0,0,35.0,0.750450658,Medium
2/1/2015,Quarter1,finishing,Sunday,12,0.75,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.702666667,Medium
2/1/2015,Quarter1,sewing,Sunday,11,0.7,0.3329461866047232,0.05126541207008436,0.40476190476190477,0.020833333333333332,0.0,0,0,54.0,0.700508929,Medium
2/1/2015,Quarter1,sewing,Sunday,6,0.65,0.30758807588075876,0.03781094527363184,0.2619047619047619,0.007222222222222222,0.0,0,0,33.0,0.651007071,Medium
2/1/2015,Quarter1,sewing,Sunday,8,0.6,0.41347270615563303,0.05143845987454034,0.4365079365079365,0.0,0.0,0,0,55.0,0.466821212,Low
2/1/2015,Quarter1,sewing,Sunday,7,0.7,0.41347270615563303,0.06026389790179537,0.4444444444444445,0.0,0.0,0,0,56.0,0.411553571,Low
2/1/2015,Quarter1,finishing,Sunday,6,0.6,0.0,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.314166667,Low
2/2/2015,Quarter1,sewing,Monday,1,0.8,0.38792102206736356,0.7300454250486696,0.4642857142857143,0.03138888888888889,0.0,0,0,58.5,1.000602279,High
2/2/2015,Quarter1,finishing,Monday,9,0.75,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.994270833,High
2/2/2015,Quarter1,sewing,Monday,2,0.8,0.3797909407665505,0.9248539909149902,0.4642857142857143,0.024444444444444446,0.0,0,0,58.5,0.900158405,High
2/2/2015,Quarter1,sewing,Monday,3,0.8,0.3797909407665505,0.9197058187324249,0.45238095238095244,0.019444444444444445,0.0,0,0,57.0,0.90014152,High
2/2/2015,Quarter1,sewing,Monday,10,0.8,0.3797909407665505,0.9315595933376595,0.4444444444444445,0.024444444444444446,0.0,0,0,56.0,0.900129762,High
2/2/2015,Quarter1,finishing,Monday,10,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.85695,High
2/2/2015,Quarter1,finishing,Monday,4,0.8,0.027100271002710022,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.809236111,Medium
2/2/2015,Quarter1,sewing,Monday,12,0.8,0.23925667828106847,0.5301319489508977,0.2380952380952381,0.0175,0.0,0,0,35.0,0.800401961,Medium
2/2/2015,Quarter1,sewing,Monday,4,0.8,0.3797909407665505,1.0,0.3928571428571429,0.013888888888888888,0.0,0,0,56.5,0.800393224,Medium
2/2/2015,Quarter1,sewing,Monday,9,0.75,0.5075493612078977,0.3887086307592472,0.46031746031746035,0.015277777777777777,0.0,0,0,58.0,0.799963218,Medium
2/2/2015,Quarter1,finishing,Monday,12,0.75,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.740444444,Medium
2/2/2015,Quarter1,sewing,Monday,11,0.7,0.34165698799845134,0.4233181916504434,0.4285714285714286,0.016666666666666666,0.0,0,0,54.0,0.700398148,Medium
2/2/2015,Quarter1,sewing,Monday,6,0.7,0.30758807588075876,0.12879082846636383,0.2619047619047619,0.008333333333333333,0.0,0,0,33.0,0.700354545,Medium
2/2/2015,Quarter1,finishing,Monday,8,0.65,0.024196670538133958,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.561979167,Medium
2/2/2015,Quarter1,finishing,Monday,1,0.75,0.020131629887727445,0.0,0.1507936507936508,0.0,0.0,0,0,19.0,0.504596491,Low
2/2/2015,Quarter1,sewing,Monday,5,0.5,0.5265195509097947,0.03599394332684404,0.46031746031746035,0.0,0.0,0,0,58.0,0.500801724,Low
2/2/2015,Quarter1,sewing,Monday,7,0.7,0.41347270615563303,0.11641791044776119,0.4444444444444445,0.0,0.0,0,0,56.0,0.295307738,Low
2/2/2015,Quarter1,finishing,Monday,6,0.6,0.0,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.280333333,Low
2/2/2015,Quarter1,sewing,Monday,8,0.65,0.41347270615563303,0.0617780661907852,0.4365079365079365,0.0,0.0,0,0,55.0,0.260978788,Low
2/3/2015,Quarter1,finishing,Tuesday,2,0.8,0.020131629887727445,0.0,0.15873015873015875,0.0,0.0,0,0,20.0,1.001416667,High
2/3/2015,Quarter1,sewing,Tuesday,1,0.8,0.3797909407665505,0.06459009301319489,0.4563492063492064,0.03138888888888889,0.0,0,0,57.5,1.000018551,High
2/3/2015,Quarter1,sewing,Tuesday,10,0.8,0.3797909407665505,0.05109236426562838,0.4444444444444445,0.025,0.0,0,0,56.0,0.999995238,High
2/3/2015,Quarter1,finishing,Tuesday,1,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.99485,High
2/3/2015,Quarter1,finishing,Tuesday,8,0.7,0.024196670538133958,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.976979167,High
2/3/2015,Quarter1,sewing,Tuesday,3,0.8,0.3797909407665505,0.04780445598096474,0.45238095238095244,0.027777777777777776,0.0,0,0,57.0,0.950185965,High
2/3/2015,Quarter1,sewing,Tuesday,2,0.8,0.3797909407665505,0.06251351935972312,0.46031746031746035,0.027777777777777776,0.0,0,0,58.0,0.949981609,High
2/3/2015,Quarter1,finishing,Tuesday,9,0.75,0.020131629887727445,0.0,0.08730158730158731,0.0,0.0,0,0,11.0,0.919954545,High
2/3/2015,Quarter1,sewing,Tuesday,4,0.8,0.3797909407665505,0.014406229720960414,0.36111111111111116,0.0175,0.0,0,0,56.5,0.800434622,Medium
2/3/2015,Quarter1,sewing,Tuesday,12,0.8,0.23925667828106847,0.04421371403850314,0.13492063492063494,0.013888888888888888,0.0,0,0,35.0,0.800259023,Medium
2/3/2015,Quarter1,finishing,Tuesday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.778222222,Medium
2/3/2015,Quarter1,sewing,Tuesday,9,0.75,0.5075493612078977,0.04598745403417694,0.46031746031746035,0.009444444444444445,0.0,0,0,58.0,0.750593103,Medium
2/3/2015,Quarter1,sewing,Tuesday,11,0.7,0.4337979094076655,0.04062297209604153,0.380952380952381,0.016666666666666666,0.0,0,0,54.0,0.700513566,Medium
2/3/2015,Quarter1,sewing,Tuesday,6,0.7,0.30758807588075876,0.039195327709279686,0.26587301587301587,0.008333333333333333,0.0,0,0,33.5,0.700184577,Medium
2/3/2015,Quarter1,sewing,Tuesday,8,0.7,0.41347270615563303,0.058663205710577544,0.4404761904761905,0.0,0.0,0,0,55.5,0.586465465,Medium
2/3/2015,Quarter1,sewing,Tuesday,7,0.7,0.41347270615563303,0.07060350421804022,0.4444444444444445,0.0,0.0,0,0,56.0,0.541517857,Medium
2/3/2015,Quarter1,finishing,Tuesday,4,0.8,0.027100271002710022,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.5375,Medium
2/3/2015,Quarter1,finishing,Tuesday,6,0.7,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.495416667,Low
2/3/2015,Quarter1,sewing,Tuesday,5,0.6,0.5265195509097947,0.017650876054510056,0.46031746031746035,0.0,0.0,0,0,58.0,0.415172414,Low
2/4/2015,Quarter1,sewing,Wednesday,2,0.8,0.3797909407665505,0.054337010599178025,0.4563492063492064,0.027777777777777776,0.0,0,0,57.5,1.05028058,High
2/4/2015,Quarter1,sewing,Wednesday,3,0.8,0.3797909407665505,0.041574735020549425,0.45238095238095244,0.03138888888888889,0.0,0,0,57.0,1.000230409,High
2/4/2015,Quarter1,sewing,Wednesday,10,0.8,0.3797909407665505,0.04763140817650876,0.4444444444444445,0.03138888888888889,0.0,0,0,56.0,0.999995238,High
2/4/2015,Quarter1,finishing,Wednesday,2,0.8,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0,0,18.0,0.966759259,High
2/4/2015,Quarter1,finishing,Wednesday,1,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.929183333,High
2/4/2015,Quarter1,finishing,Wednesday,8,0.7,0.024196670538133958,0.0,0.19841269841269843,0.0,0.0,0,0,25.0,0.915766667,High
2/4/2015,Quarter1,sewing,Wednesday,1,0.8,0.3797909407665505,0.06597447544884273,0.4563492063492064,0.024444444444444446,0.0,0,0,57.5,0.900147246,High
2/4/2015,Quarter1,sewing,Wednesday,12,0.8,0.23925667828106847,0.047025740860912824,0.2698412698412699,0.010555555555555556,0.0,0,0,34.0,0.800401961,Medium
2/4/2015,Quarter1,sewing,Wednesday,9,0.8,0.3797909407665505,0.04667964525200086,0.46031746031746035,0.013888888888888888,0.0,0,0,58.0,0.799963218,Medium
2/4/2015,Quarter1,finishing,Wednesday,7,0.7,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.779791667,Medium
2/4/2015,Quarter1,finishing,Wednesday,9,0.75,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.755166667,Medium
2/4/2015,Quarter1,sewing,Wednesday,6,0.7,0.30758807588075876,0.04040666234047156,0.22222222222222224,0.008333333333333333,0.0,0,0,33.0,0.700710417,Medium
2/4/2015,Quarter1,sewing,Wednesday,7,0.7,0.41347270615563303,0.06333549643088902,0.46031746031746035,0.0,0.0,0,0,58.0,0.700612069,Medium
2/4/2015,Quarter1,sewing,Wednesday,11,0.7,0.1384049554781262,0.04477611940298507,0.40476190476190477,0.016666666666666666,0.0,0,0,53.0,0.700278846,Medium
2/4/2015,Quarter1,sewing,Wednesday,8,0.7,0.5075493612078977,0.05368808133246809,0.45238095238095244,0.0,0.0,0,0,57.0,0.700135088,Medium
2/4/2015,Quarter1,finishing,Wednesday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.687555556,Medium
2/4/2015,Quarter1,sewing,Wednesday,5,0.65,0.5265195509097947,0.013800562405364482,0.38492063492063494,0.0,0.30000000000000004,10,0,58.5,0.650834808,Medium
2/4/2015,Quarter1,finishing,Wednesday,6,0.7,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.531666667,Medium
2/4/2015,Quarter1,sewing,Wednesday,4,0.35,0.5265195509097947,0.012113346311918667,0.4007936507936508,0.006388888888888889,0.5,15,0,55.5,0.350706422,Low
2/5/2015,Quarter1,sewing,Thursday,2,0.8,0.3797909407665505,0.055937702790395845,0.44841269841269843,0.03138888888888889,0.0,0,0,56.5,1.000446018,High
2/5/2015,Quarter1,sewing,Thursday,1,0.8,0.3797909407665505,0.06394116374648495,0.4563492063492064,0.03138888888888889,0.0,0,0,57.5,1.000018551,High
2/5/2015,Quarter1,sewing,Thursday,10,0.8,0.3797909407665505,0.04464633354964309,0.4444444444444445,0.03138888888888889,0.0,0,0,56.0,0.999995238,High
2/5/2015,Quarter1,finishing,Thursday,2,0.8,0.020131629887727445,0.0,0.17460317460317462,0.0,0.0,0,0,22.0,0.999924242,High
2/5/2015,Quarter1,sewing,Thursday,3,0.8,0.3797909407665505,0.04568462037637897,0.45238095238095244,0.027777777777777776,0.0,0,0,57.0,0.950185965,High
2/5/2015,Quarter1,finishing,Thursday,6,0.7,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.9425,High
2/5/2015,Quarter1,finishing,Thursday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.906666667,High
2/5/2015,Quarter1,finishing,Thursday,7,0.7,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.8471,High
2/5/2015,Quarter1,finishing,Thursday,1,0.8,0.020131629887727445,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.845458333,High
2/5/2015,Quarter1,sewing,Thursday,12,0.8,0.23925667828106847,0.046549859398658876,0.04761904761904762,0.010555555555555556,0.0,0,0,34.0,0.800612676,Medium
2/5/2015,Quarter1,sewing,Thursday,9,0.8,0.5075493612078977,0.04594419208306295,0.46031746031746035,0.013888888888888888,0.0,0,0,58.0,0.799963218,Medium
2/5/2015,Quarter1,finishing,Thursday,10,0.8,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.771583333,Medium
2/5/2015,Quarter1,sewing,Thursday,11,0.75,0.1384049554781262,0.028596149686350852,0.16666666666666669,0.009444444444444445,0.0,0,0,26.0,0.7504,Medium
2/5/2015,Quarter1,sewing,Thursday,6,0.7,0.30758807588075876,0.03283582089552239,0.18253968253968256,0.008333333333333333,0.0,0,0,33.0,0.700079032,Medium
2/5/2015,Quarter1,sewing,Thursday,5,0.7,0.5265195509097947,0.02379407311269738,0.46031746031746035,0.0,0.0,0,0,58.0,0.562212644,Medium
2/5/2015,Quarter1,sewing,Thursday,4,0.5,0.5265195509097947,0.017737399956738047,0.42063492063492064,0.006388888888888889,0.0,0,1,53.0,0.500720126,Low
2/5/2015,Quarter1,sewing,Thursday,8,0.7,0.41347270615563303,0.05018386329223448,0.45238095238095244,0.0,0.0,0,0,57.0,0.496549708,Low
2/7/2015,Quarter1,finishing,Saturday,2,0.8,0.020131629887727445,0.0,0.19841269841269843,0.0,0.0,0,0,25.0,1.050666667,High
2/7/2015,Quarter1,sewing,Saturday,2,0.8,0.3797909407665505,0.05100584036340039,0.4563492063492064,0.03138888888888889,0.0,0,0,58.0,1.000018551,High
2/7/2015,Quarter1,sewing,Saturday,3,0.8,0.3797909407665505,0.04555483452303699,0.45238095238095244,0.027777777777777776,0.0,0,0,57.0,0.950185965,High
2/7/2015,Quarter1,sewing,Saturday,1,0.8,0.3797909407665505,0.06606099935107072,0.44841269841269843,0.024444444444444446,0.0,0,0,57.0,0.900135693,High
2/7/2015,Quarter1,sewing,Saturday,10,0.8,0.3797909407665505,0.0491023145143846,0.4444444444444445,0.024444444444444446,0.0,0,0,56.0,0.900129762,High
2/7/2015,Quarter1,finishing,Saturday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.899111111,High
2/7/2015,Quarter1,finishing,Saturday,1,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.870083333,High
2/7/2015,Quarter1,finishing,Saturday,6,0.75,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.845833333,High
2/7/2015,Quarter1,sewing,Saturday,12,0.8,0.23925667828106847,0.04386761842959117,0.2698412698412699,0.0175,0.0,0,0,34.0,0.800401961,Medium
2/7/2015,Quarter1,sewing,Saturday,9,0.8,0.5075493612078977,0.035561323815704086,0.46031746031746035,0.013888888888888888,0.0,0,0,58.0,0.799963218,Medium
2/7/2015,Quarter1,finishing,Saturday,9,0.8,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.771583333,Medium
2/7/2015,Quarter1,sewing,Saturday,6,0.75,0.30758807588075876,0.034869132597880166,0.10317460317460318,0.009444444444444445,0.0,0,0,33.0,0.750520115,Medium
2/7/2015,Quarter1,sewing,Saturday,11,0.75,0.1384049554781262,0.02898550724637681,0.2142857142857143,0.0125,0.0,0,0,27.0,0.750027778,Medium
2/7/2015,Quarter1,finishing,Saturday,7,0.7,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.715766667,Medium
2/7/2015,Quarter1,sewing,Saturday,7,0.7,0.41347270615563303,0.0281635301752109,0.46031746031746035,0.0,0.9,45,0,58.0,0.662270115,Medium
2/7/2015,Quarter1,sewing,Saturday,4,0.6,0.5265195509097947,0.02072247458360372,0.44841269841269843,0.008333333333333333,0.0,0,1,57.0,0.600224189,Medium
2/7/2015,Quarter1,sewing,Saturday,5,0.7,0.5265195509097947,0.02941812675751676,0.49603174603174605,0.0,0.0,0,0,59.0,0.545657673,Medium
2/7/2015,Quarter1,finishing,Saturday,4,0.8,0.027100271002710022,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.447916667,Low
2/7/2015,Quarter1,sewing,Saturday,8,0.7,0.41347270615563303,0.02790395846852693,0.45238095238095244,0.0,1.0,37,0,57.0,0.365318713,Low
2/8/2015,Quarter2,sewing,Sunday,2,0.8,0.3797909407665505,0.05303915206575816,0.4563492063492064,0.03138888888888889,0.0,0,0,57.5,1.000018551,High
2/8/2015,Quarter2,finishing,Sunday,7,0.7,0.024196670538133958,0.0,0.09523809523809525,0.0,0.0,0,0,12.0,0.928680556,High
2/8/2015,Quarter2,sewing,Sunday,10,0.8,0.3797909407665505,0.05974475448842743,0.4444444444444445,0.024444444444444446,0.0,0,0,56.0,0.9008,High
2/8/2015,Quarter2,sewing,Sunday,1,0.8,0.3797909407665505,0.06956521739130433,0.44841269841269843,0.024444444444444446,0.0,0,0,56.5,0.900135693,High
2/8/2015,Quarter2,sewing,Sunday,3,0.8,0.3797909407665505,0.05520224962145793,0.4444444444444445,0.024444444444444446,0.0,0,0,56.0,0.900129762,High
2/8/2015,Quarter2,finishing,Sunday,1,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.893066667,High
2/8/2015,Quarter2,finishing,Sunday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.891555556,High
2/8/2015,Quarter2,finishing,Sunday,2,0.8,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0,0,18.0,0.875555556,High
2/8/2015,Quarter2,finishing,Sunday,8,0.7,0.024196670538133958,0.0,0.11904761904761905,0.0,0.0,0,0,15.0,0.840888889,High
2/8/2015,Quarter2,sewing,Sunday,12,0.8,0.23925667828106847,0.04408392818516115,0.1904761904761905,0.0175,0.0,0,0,34.0,0.800355208,Medium
2/8/2015,Quarter2,sewing,Sunday,9,0.8,0.5075493612078977,0.03902227990482371,0.46031746031746035,0.013888888888888888,0.0,0,0,58.0,0.799963218,Medium
2/8/2015,Quarter2,sewing,Sunday,6,0.75,0.30758807588075876,0.02868267358857884,0.2619047619047619,0.009444444444444445,0.0,0,0,33.0,0.75065101,Medium
2/8/2015,Quarter2,sewing,Sunday,11,0.75,0.1384049554781262,0.026908933592905037,0.2142857142857143,0.0125,0.0,0,0,27.0,0.750027778,Medium
2/8/2015,Quarter2,sewing,Sunday,5,0.7,0.5265195509097947,0.03231667748215444,0.4642857142857143,0.0,0.0,0,0,58.5,0.700618234,Medium
2/8/2015,Quarter2,finishing,Sunday,6,0.75,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.610208333,Medium
2/8/2015,Quarter2,finishing,Sunday,9,0.8,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.607416667,Medium
2/8/2015,Quarter2,sewing,Sunday,4,0.65,0.5265195509097947,0.03049967553536664,0.44841269841269843,0.012222222222222223,0.0,0,1,56.5,0.568259587,Medium
2/8/2015,Quarter2,sewing,Sunday,7,0.7,0.41347270615563303,0.006099935107073328,0.46031746031746035,0.0,0.0,0,0,58.0,0.355534483,Low
2/8/2015,Quarter2,sewing,Sunday,8,0.7,0.41347270615563303,0.006359506813757299,0.45238095238095244,0.0,0.0,0,0,57.0,0.353259649,Low
2/9/2015,Quarter2,finishing,Monday,2,0.8,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0,0,18.0,1.057962963,High
2/9/2015,Quarter2,finishing,Monday,1,0.8,0.020131629887727445,0.0,0.07936507936507937,0.0,0.0,0,0,10.0,0.962016667,High
2/9/2015,Quarter2,sewing,Monday,10,0.8,0.3797909407665505,0.04845338524767467,0.007936507936507938,0.024444444444444446,0.0,0,0,56.0,0.9008,High
2/9/2015,Quarter2,sewing,Monday,1,0.8,0.3797909407665505,0.06484966471987885,0.2380952380952381,0.019444444444444445,0.0,0,0,57.0,0.900509044,High
2/9/2015,Quarter2,sewing,Monday,2,0.8,0.3797909407665505,0.06082630326627731,0.02380952380952381,0.019444444444444445,0.0,0,0,57.0,0.900477825,High
2/9/2015,Quarter2,finishing,Monday,6,0.75,0.0,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.888125,High
2/9/2015,Quarter2,sewing,Monday,12,0.8,0.23925667828106847,0.04166125892277742,0.2698412698412699,0.0175,0.0,0,0,34.0,0.800401961,Medium
2/9/2015,Quarter2,sewing,Monday,3,0.8,0.3797909407665505,0.054683106208089985,0.35714285714285715,0.013888888888888888,0.0,0,0,57.0,0.800161172,Medium
2/9/2015,Quarter2,sewing,Monday,9,0.8,0.5075493612078977,0.046117239887518924,0.46031746031746035,0.013888888888888888,0.0,0,0,58.0,0.799963218,Medium
2/9/2015,Quarter2,sewing,Monday,4,0.7,0.5265195509097947,0.03287908284663638,0.21825396825396826,0.013888888888888888,0.0,0,1,57.0,0.790003236,Medium
2/9/2015,Quarter2,sewing,Monday,11,0.75,0.1384049554781262,0.004153147306943543,0.0,0.0125,0.0,0,0,54.0,0.750648148,Medium
2/9/2015,Quarter2,finishing,Monday,8,0.35,0.024196670538133958,0.0,0.11904761904761905,0.0,0.0,0,0,15.0,0.707111111,Medium
2/9/2015,Quarter2,sewing,Monday,5,0.7,0.5265195509097947,0.03313865455332036,0.4642857142857143,0.011111111111111112,0.0,0,0,58.0,0.700618234,Medium
2/9/2015,Quarter2,finishing,Monday,9,0.8,0.020131629887727445,0.0,0.0634920634920635,0.0,0.0,0,0,8.0,0.697708333,Medium
2/9/2015,Quarter2,sewing,Monday,6,0.75,0.30758807588075876,0.03032662773091066,0.2698412698412699,0.0,0.0,0,0,34.0,0.612517157,Medium
2/9/2015,Quarter2,sewing,Monday,7,0.35,0.5265195509097947,0.036123729180186026,0.46031746031746035,0.0,0.0,0,1,58.0,0.350301724,Low
2/9/2015,Quarter2,sewing,Monday,8,0.35,0.5265195509097947,0.03867618429591175,0.46031746031746035,0.0,0.0,0,1,58.0,0.350301724,Low
2/9/2015,Quarter2,finishing,Monday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,0.272,Low
2/10/2015,Quarter2,finishing,Tuesday,12,0.8,0.02284165698799845,0.0,0.07142857142857144,0.0,0.0,0,0,9.0,1.004888889,High
2/10/2015,Quarter2,finishing,Tuesday,2,0.8,0.020131629887727445,0.0,0.14285714285714288,0.0,0.0,0,0,18.0,0.966759259,High
2/10/2015,Quarter2,sewing,Tuesday,10,0.8,0.3797909407665505,0.054553320354748,0.0,0.024444444444444446,0.0,0,0,56.0,0.90063244,High
2/10/2015,Quarter2,sewing,Tuesday,1,0.8,0.3797909407665505,0.06658014276443867,0.0,0.024444444444444446,0.0,0,0,57.0,0.90047076,High
2/10/2015,Quarter2,sewing,Tuesday,3,0.8,0.3797909407665505,0.034869132597880166,0.0,0.024444444444444446,0.0,0,0,57.0,0.90047076,High
